householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,numbUrban,medIncome,pctWPubAsst,PctPopUnderPov,PctLess9thGrade,PctUnemployed,NumImmig,HousVacant,NumInShelters,NumStreet,PopDens,burglPerPop
2.81,2.33,96.7,0.56,0.83,32188,38068,2.04,4.49,5.33,3.69,596,1031,0,0,1407.8,583.36
2.28,20.12,77.74,0.63,6.76,46237,28824,4.35,9.59,9.6,5.26,5775,5252,16,12,2945.3,1868.8
2.83,0.79,96.23,2.5,1.9,0,61524,1.45,2.31,3.8,2.46,938,351,19,0,398.2,306.56
2.45,0.23,98.08,0.58,0.69,0,27373,4.71,8.7,6.31,4.19,325,353,71,0,1838.9,620.92
2.69,3.73,93.69,0.74,4.5,10488,44130,1.88,7.64,5.83,4.58,299,467,0,0,690.4,623.57
2.54,45.35,53.97,0.44,0.57,0,18004,12.46,27.76,13.01,9.45,188,1570,29,24,1111.6,1149.69
2.17,0.48,98.32,0.58,2.03,14044,18514,5.54,14.61,10.26,5.97,674,1347,3,9,3224.1,1879.65
2.6,5.43,92.39,1.49,1.62,14221,37461,2.88,3.65,5.07,2.17,333,257,0,0,1431.1,219.16
3.29,56.07,39.68,1.92,5.3,36291,47121,4.48,4.47,2.84,5.61,2419,192,0,0,4547.1,734.88
2.51,2.03,91.38,4.24,9.56,12454,42464,4.92,5.1,8.4,4.59,1784,159,0,0,6943.6,166.93
2.62,1.2,96.79,0.76,1.37,7265,30200,10.29,11.94,8.18,8.18,240,191,0,0,322.2,1347.44
2.87,0.46,98.47,0.81,0.83,18865,60274,3.98,2.64,1.32,5.9,906,246,27,0,851.4,602.52
2.53,37.7,61.68,0.32,0.48,0,19205,10.45,24.83,10.86,7.53,181,1111,0,0,1429.8,1683.21
2.54,0.61,98.44,0.57,0.48,16121,29833,6.53,9.67,7.46,4.97,377,268,0,0,922.6,768.3
2.94,34.81,51.25,0.51,23.22,26454,22224,13.06,26.23,18.45,11.79,3201,987,160,9,6681,2057.84
2.58,0.41,99.05,0.36,0.34,0,31503,5.42,7.56,8.35,5.17,313,231,0,0,788.6,132.38
2.55,20.01,76.76,1.5,7.36,36701,35911,6.09,5.63,13.14,6.69,5861,548,0,0,3278.7,976.79
2.73,18.75,77.28,1.87,2.68,80277,23207,13.37,26.23,6.86,9.17,3793,2079,192,0,3153.6,1593.2
2.68,19.14,76.84,2.43,2.69,16925,25982,5.83,11.95,11.29,6.32,622,688,0,0,1900.8,1705.57
2.8,4.11,84.71,9.27,4.78,14852,61271,1.57,3.1,4.44,2.5,2310,164,0,0,3285.8,413.9
2.81,4.58,91.47,3.53,2.04,28870,66760,1.75,1.79,3.91,2.99,2667,299,0,0,4138.5,328.9
2.84,3.77,80.2,5.87,18.19,10946,45127,6.4,3.64,2.88,4.24,1054,202,0,0,3047.3,1806.35
3.53,26.14,34.72,24.97,27.87,83995,43882,9.1,6.95,12.8,7.17,22681,633,0,0,4303,1038.94
2.12,1.04,98.45,0.24,1.5,33118,23028,3.56,4.57,13.67,7.32,2936,2259,0,0,839.6,450.13
2.62,6.81,91.94,0.52,2.15,0,22271,10.03,13.8,10.52,8.96,1217,746,0,2,3596.7,575.87
2.81,0.7,98.16,0.76,0.86,11796,36415,3.34,4.18,4.25,4.05,169,354,0,0,1320.6,750.22
2.64,3.85,92.82,1.75,9.98,47217,36843,2.99,7.77,4.56,4.66,5150,1982,0,0,1411.1,1213.29
2.43,0.85,97.55,0.9,1.18,0,26680,12.51,11.93,6.12,5.91,415,386,21,1,829.1,1082.37
2.42,4.14,95.21,0.43,0.46,22124,28261,6.22,9.48,12.65,6.7,755,504,0,1,1190,533.59
2.39,15.78,83.6,0.28,0.54,0,21372,9.1,17.55,18.45,5.11,95,409,15,0,1008.8,1617.02
3.02,0.41,98.89,0.39,0.45,10444,35951,5.47,5.82,7.88,3.74,38,223,0,0,614.6,552.99
2.46,2.92,79.24,9.09,19.38,19382,36222,7.37,10.68,7.12,4.7,3167,384,0,67,9868.6,1004.32
2.65,1.52,96.79,1.03,2.31,49938,44142,3.14,3.72,6.22,5.5,2604,1298,50,0,2135.7,729.24
2.41,8.9,89.54,0.68,1.73,44962,26272,8.04,16.45,9.51,8.22,645,1676,69,0,3013.5,889.42
2.39,17.37,81.92,0.16,1.04,14096,18519,8.79,21.01,11.58,7.44,138,689,0,0,1896.7,921.12
2.53,0.35,97.58,0.44,0.59,0,27111,5.43,9.53,11.66,4.52,121,203,0,0,419.1,679.67
2.25,1.6,87.04,6.83,11.5,60167,51913,3.53,5.59,2.66,3.38,7472,1503,0,29,9250.8,1315.08
2.35,27.56,71.41,0.38,1.96,0,20213,9.09,19.62,12.38,7.76,485,978,44,0,1604.5,2054.48
2.67,0.18,97.58,1.74,0.88,0,27824,7.86,10.4,12.88,7.09,1082,671,9,0,413.2,841.51
2.53,1.28,98.06,0.41,0.48,0,20950,11.17,17.68,10.27,6.82,93,546,8,0,1885,551.8
2.45,0.52,96.17,2.69,1.56,30444,51499,1.42,3.69,1.1,3.01,1899,623,0,1,3094.7,495.2
2.34,2.88,86.07,4.86,11.11,133850,28388,4.38,11.52,5.49,5.5,15962,4098,577,32,2247,1206.22
2.66,0.57,98.69,0.57,0.66,23043,32596,6,6.73,10.71,5.1,1148,389,0,0,1082.6,693.96
2.91,2.77,81.67,13.29,6.17,27973,42822,2.75,2.7,5.66,4.16,4281,597,0,0,5254.1,277.12
2.54,14.97,81.13,1.54,4.19,139426,28282,8.61,13.35,8.89,6.11,6786,3307,340,1,2992.2,2817.74
4.1,3.54,63.92,7.84,74.86,36955,33273,14.06,14.02,23.05,9.23,13735,266,0,1,10219.9,731.71
2.14,1.05,90.6,6.68,4.74,60569,45529,2.57,3.81,1.71,3.27,7885,1621,0,7,3028.4,872.61
2.52,0.13,93.05,5.98,0.65,37060,25505,7.98,11.7,14.49,3.99,1920,600,49,0,2538.7,536.91
2.48,3.04,92.46,4.19,1.01,81177,32356,5.62,6.99,6.28,4.78,7470,1369,0,18,9963.3,360.9
2.68,0.83,94.56,2.48,5.39,0,43379,2.44,4.65,2.74,3.24,400,173,0,0,1555.2,504.6
2.93,2.1,92.56,4.84,1.79,85351,60979,1.3,1.52,1.7,2.38,5382,1805,0,0,2948.8,316.44
3.26,0.62,63.53,2.5,56.14,0,32857,9.5,11.71,22.73,10.99,3978,326,69,12,3283,1085.58
2.72,1.06,95.63,2.65,3.4,13296,46082,4.91,3.77,8.18,5.56,1360,139,0,0,4712.2,324.18
2.52,8.08,88.65,1.41,2.8,28227,30534,9.15,12.47,5.93,5.96,1473,1898,41,0,3432.9,2075.36
2.38,1.09,91.68,6.56,1.41,84985,35858,6.92,6.82,5.52,6.92,9525,2054,61,4,4887.1,772.8
2.72,2.41,93.66,3.15,1.26,47409,46612,2.01,2.83,1.33,3.43,1650,1023,0,0,1419.3,472.81
3.09,0.87,97.11,1.55,0.81,38736,50611,1.4,2.32,1.25,3.41,673,437,0,0,1138.5,499.04
2.84,38.14,60.42,0.82,0.64,41643,26615,7.67,16.38,16.51,6.92,542,1013,43,0,1736.3,1506.76
2.73,0.57,94.28,1.98,7.44,89090,39014,3.13,6.28,3.07,5.17,3020,1797,13,0,3891.3,631.77
2.32,0.09,99.37,0.37,0.34,0,26640,5.79,6.46,11.36,4.21,146,151,10,0,2460.1,630.11
2.59,2.6,76.09,7.72,17.88,27437,23491,14.42,18.56,11.05,11,3559,485,22,41,3832,1469.14
2.45,3.59,89.25,0.65,7.17,72644,26541,8.73,10.59,16.58,7.98,12868,1904,8,1,8027,1790.8
2.47,11.28,82.29,2.56,5.02,304011,28024,6.29,12.47,5.75,5.8,12259,11820,202,0,2548.6,1864.49
2.83,0.66,95.64,3.31,1.9,10541,59724,3.37,2.06,3.21,2.73,1200,183,0,0,1101.5,111.83
2.47,0.51,98.75,0.38,0.54,0,22430,8.72,14.11,9.56,7.71,262,773,11,0,2127.6,629.81
3.19,12.99,70.45,3.32,35.9,0,28611,14.13,15.73,15.21,9.73,3969,1035,0,0,697.7,2291.2
2.4,1.72,87.02,4.73,9.7,159802,22697,6.69,16.4,4.69,5.58,13258,7105,542,163,1416.1,1606.12
2.97,2.44,95.6,1.07,1.59,40124,39904,3.32,4.68,2.44,3.77,662,717,0,0,2408.4,385.11
2.84,52.91,46.31,0.39,0.48,0,18593,19.29,31.51,17.43,10.62,102,508,0,0,1651.9,821.66
2.66,58.37,41.41,0.07,0.23,33202,16331,12.96,29.7,16.97,10.58,87,1199,5,21,835.5,2933.47
2.32,7.98,89.38,2.06,0.97,0,32615,6.23,9.47,6.05,4.91,962,931,8,0,308.1,778.36
2.06,5.46,93.29,0.83,0.71,13092,29547,2.8,6.25,5,2.57,186,384,0,0,2658.8,533.85
2.21,0.85,97.5,1.02,1.5,59718,28791,4.56,8.5,5.2,4.87,4122,1522,0,1,10393,230.31
2.87,21.6,69.23,0.97,12.68,76836,30967,8.35,12.97,11.47,7.8,5623,2264,77,0,2666.1,1712.23
1.86,1.27,98.27,0.3,0.68,16922,27834,3.68,5.79,6.2,3.96,1140,3369,0,3,2201.1,653.83
2.48,12.99,86.4,0.46,0.59,0,21468,10.34,18.53,18.7,9.11,129,614,0,0,1216.9,968.01
2.26,2.06,96.36,1.06,0.66,0,24127,8.93,13.69,7.98,6.84,489,305,0,0,3710.2,882.7
2.48,10.76,88.29,0.2,0.4,0,17658,16.41,25.86,11.21,13.05,213,951,7,0,2482.6,837.93
2.71,21.26,75.56,0.57,8.3,0,25268,8.51,17.84,14.22,5.34,1033,955,0,6,1037.9,2849.06
2.81,0.56,96.62,1.88,1.87,16367,45474,2.44,3.92,1.96,2.64,624,131,0,0,2383.1,349.22
2.68,2.27,94.8,2.28,1.03,51288,43620,2.91,4.2,1.48,3.06,1422,1117,15,0,1989.9,458.64
2.51,0.39,98.35,0.49,2.12,11469,32979,3.23,5.71,10.2,3.05,339,122,3,0,1047.1,474.63
2.6,0.61,90.3,8.42,3.51,10603,52126,1.97,2.38,5.34,2.93,1784,82,0,0,5428.5,264.72
3.4,13.81,67.45,6.65,22.87,118589,42186,7.71,8.36,5.78,7.31,14649,2980,6,2,2333.6,1585.59
2.55,0.14,92.8,0.33,0.81,0,27373,5.67,10.19,7.7,2.4,156,327,0,0,956.9,909.88
2.84,0.77,94.1,4.43,2.24,13228,65590,0.88,2.46,2.04,3.75,1285,307,11,0,2304.4,322.18
2.98,16.48,75.1,3.74,8.97,24079,24596,4.23,11.97,3.87,7.81,1768,1233,6,0,2479.3,1405.78
2.32,0.72,97.78,1.23,0.79,60569,34506,3.36,4.17,4.09,3.09,1833,998,0,0,3134.5,679.33
2.65,0.21,98.5,0.7,0.57,11208,39683,2.45,3.39,5.96,2.95,173,154,12,0,509.2,504.51
2.78,1.05,91.23,6.83,5.42,17187,48776,3.15,3.26,7.41,4.09,2513,151,0,1,8359.4,366.8
2.6,0.78,96.04,2.65,1.13,32998,47518,2.4,3.26,2.44,3.9,2058,858,0,0,1046,493.61
2.73,13.68,85.05,0.53,0.55,0,25508,10.69,15.49,7.24,7.43,263,277,13,0,2657.8,670.42
2.49,0.29,98.16,1.15,0.71,23163,31877,5.98,7.15,4.16,4.22,929,425,6,0,1877.8,499.69
2.55,4.59,94.24,0.88,0.3,0,29032,5.61,9.83,7.74,4.52,261,357,0,0,2189.3,531.86
2.57,0.56,98.11,1.14,0.8,28150,44109,4.73,4.23,2.89,4.8,1563,356,0,0,5784.6,365.34
2.79,0.5,98.24,0.99,1.33,13303,49004,2.34,2.83,6.6,4.18,1485,180,64,0,612.6,464.18
2.55,25.08,73.83,0.6,1.08,22286,29450,5.17,6.48,9.09,6.56,293,596,0,0,3480,1049.03
2.3,0.14,97.11,1.04,3.44,0,22954,11.51,11.13,6.62,7.48,1032,588,0,0,1315.7,923.8
2.42,35.16,63.62,0.85,1.04,58282,23963,8.39,17.72,11.24,5.67,1170,2352,119,1,2241.3,1404.39
3.18,1.97,87.97,8.49,2.28,0,17886,2.27,34.88,1.31,4.92,2386,162,0,0,3398.7,333.85
2.6,0.11,98.65,0.38,0.65,0,21615,6.95,14.75,17.83,4.88,189,653,2,0,1558,104.51
2.41,12.38,85.77,0.41,2.29,12456,23700,10.91,13.67,10.27,5.19,207,295,0,0,2336.1,1331.94
3.08,1.17,90.13,6.85,6.1,20390,70919,1.58,3.53,1.6,3.61,2864,317,0,0,2410.2,568.83
2.64,20,76.16,0.57,6.3,0,25075,7.46,16.85,11.78,6.29,699,1424,3,0,936.9,2194.66
2.17,0.97,87.45,8.87,10.19,26801,42487,2.15,4.69,4.69,2.8,5187,585,0,2,5955.8,500.23
2.33,1.28,96.72,1.27,0.93,13289,34859,4.24,5.79,3.59,2.06,390,203,0,0,1990.1,583.59
2.37,1.19,96.96,1.28,1.58,26804,43578,2.46,3.52,4.72,4.11,1259,1393,98,35,1211.6,243.31
2.38,0.82,97.89,1,0.98,14831,36215,3.84,3.75,5.07,2.28,502,147,0,0,5324,918.5
2.69,2.18,94.68,0.59,4.05,0,25943,4.92,13.93,8.53,8.04,182,405,0,0,1028.9,343.35
2.43,50.6,42.59,1.76,7.68,52376,20329,16.52,27.02,10.23,10.31,1530,3070,191,5,6234.9,1919.82
3.21,0.96,94.52,1.73,5.24,24603,35018,3.09,4.38,2.22,4.05,413,280,0,0,3514.7,468.11
2.4,30.65,64.75,0.99,4.92,328123,18482,18.69,25.62,12.42,11.58,14741,15535,284,5,7798.2,2431.86
2.8,54.99,44.22,0.43,0.83,78122,21885,15.66,27.52,14,10.85,752,2677,39,0,1359.8,3332.17
2.87,29.83,65,0.55,8,22117,31489,4.59,10.06,9.38,5.42,437,743,10,2,732.4,1395.56
2.52,1.01,97.47,0.62,3.67,73342,31177,3.19,5.91,5.24,4.35,4881,4738,0,0,688.6,1248.48
2.49,2.89,89.61,4.85,9.24,22355,33311,3.76,6.12,17.26,7.04,4457,504,0,0,9533.9,655.84
2.75,75.67,21.63,0.82,2.77,1027974,18742,26.14,32.41,12.02,19.67,34490,35970,1141,170,7153,2315.46
2.23,16.22,81.99,0.69,4.73,50978,24884,5.56,13.25,7.79,4.69,3297,4152,84,7,3363.3,2889.16
2.77,4.94,90.6,3.4,1.15,56381,40018,6.45,7.52,2.38,4.7,2016,879,0,0,2089.1,829.13
2.59,27.32,71.49,0.79,0.67,53583,25790,8.02,17.03,11.71,4.87,616,1505,28,0,649.2,1484.68
2.9,1.47,74.77,6.44,25.13,75636,29463,13.96,17.62,12.15,6.83,8507,1043,68,8,3107.5,1316.96
2.71,0.24,97.76,0.87,3.88,23696,39437,2.78,3.6,5.02,3.62,1075,164,0,0,3362.1,346.29
2.21,26.28,71.99,0.68,6.08,47181,31146,4.44,11.35,9.78,7.2,6745,6137,0,12,3070.1,2582.76
2.8,0.6,98.26,0.67,0.87,8449,36682,7.31,4.51,7.74,6.67,392,163,0,0,456.3,587.11
2.98,2.4,73.97,1.13,34.19,0,26136,6.13,16.11,18.42,7.12,1340,439,6,0,2163.3,649.35
2.97,12.27,65.07,0.64,48.31,0,19970,12.37,27.8,26.36,8.74,849,796,0,25,1534.3,1966.5
2.67,5.81,85.86,2.42,15.93,13057,35615,1.69,7.94,2.45,5.23,670,533,0,0,2268.4,547.04
2.83,11.97,77.37,5.22,11.78,0,29590,4.65,10.73,3.11,5.47,2316,1255,0,0,223.6,643.73
2.59,14.08,83.71,1.49,1.54,24848,24869,3.82,11.72,3.89,4.1,812,3724,0,0,1548.4,3542.59
2.63,28.33,42.28,10.96,31.14,71349,30967,9.35,13.92,10.94,6.89,20927,2077,0,1,11605.2,1487.31
2.65,51.31,46.85,1.15,1.42,137557,22102,11.99,22.61,11.35,7.77,2676,6824,231,2,2121.4,1998.54
2.6,0.5,98.33,0.85,0.77,13111,38025,4.04,6.1,8.86,3.62,259,199,0,0,576.4,205.41
2.4,2.89,93.58,0.8,5.59,11216,26179,9.7,12.12,11.85,8,686,232,0,0,3905.3,1377.79
2.72,1.12,96.38,2.09,0.7,39311,52956,2.5,3.12,1.22,3.06,1019,958,0,0,1171.4,524.88
2.64,34.1,64.19,1.17,0.84,44972,22661,8.85,26.64,9.47,6.63,785,1037,72,7,2409,2633.57
2.38,10.39,86.05,1.41,16.5,0,28121,5.32,10.39,9.45,2.86,2312,1797,0,113,4378,2960.07
2.69,1.19,74.64,0.96,33.65,16210,20810,15.74,15.96,16.5,8.24,2377,823,0,0,1477.4,1680.83
2.63,2.13,93.26,3.49,4.42,50576,65072,2.38,3.02,4.43,3.8,10199,1323,75,3,1178.4,318.56
2.56,15.3,60.09,15.01,16.25,369365,28183,16.16,17.21,10.13,7.6,50569,8918,1287,265,3702.5,2149.82
2.38,20.2,78.12,0.9,3.26,70576,24462,6.44,13.96,9.4,6.59,3011,5277,145,30,1774.5,3034.16
2.51,1.58,97.18,0.91,0.67,81805,21060,9.79,15.22,11.05,6.55,2090,2720,38,1,3131.4,608.01
2.77,2.09,97.32,0.5,0.47,10286,34978,3.99,4.07,4.55,4.72,281,118,0,0,673.2,164.77
2.34,2.13,95.03,0.64,1.16,40956,19420,10.32,16.96,10.68,5.98,581,1893,33,0,1331.5,1458.45
2.6,2.38,88.43,4.49,8.56,53367,32420,3.2,7.21,5.04,4.64,4237,1099,37,4,3615.7,1029.17
3.26,11.12,88.2,0.38,0.76,0,47517,2.88,6.63,6.32,2.65,187,184,0,0,1121.5,292.21
2.58,70.33,23.96,1.29,10.82,29925,27301,11.73,17.8,13.87,9.74,6223,738,38,6,13083.7,2926.09
3.85,1.67,41.65,1.62,83.13,86284,27279,12.2,17.44,36.2,10.81,42540,518,21,0,11329.3,1156.23
2.66,22.01,63.79,1.99,19.51,447157,26547,6.18,17.42,12.39,7.43,40300,26155,884,347,1537.2,2282.1
2.9,10.84,87.86,0.61,2.53,24124,34492,4.49,10.08,6.88,5.46,555,765,0,0,2491.1,1219.27
2.52,5.74,93.4,0.37,0.62,0,24676,9.5,14.52,15.57,4.66,77,428,0,0,286.5,1086.66
2.55,0.78,96.92,0.24,0.57,0,21344,4.57,12.07,13.43,2.18,103,242,0,0,1655.8,661.53
2.82,15.66,79.29,2.3,17.33,40569,35794,3.49,8.38,6.36,4.79,8156,848,0,0,1322.6,1397.87
2.71,5.24,90.35,3.72,2.66,25058,46885,2.61,3.2,3.82,4.61,2686,750,15,0,2190.2,938.32
4.14,12.22,82.41,2.65,5.46,0,47299,1.65,3.88,0.66,1.66,558,164,0,0,451.5,31.14
2.56,23.93,63.14,0.31,1.32,0,14555,12.36,33.39,11.77,10.72,129,1063,76,0,1017,1486.31
2.16,0.35,95.81,2.89,3.97,66643,60374,2.07,5.67,1.1,3.01,6045,4001,45,0,4589.7,1492.47
2.54,3.32,87.75,5.72,8.41,32038,45964,5.03,5.95,3.15,4.07,2956,455,55,21,2740.2,1281.5
2.87,13.94,85.03,0.6,0.78,19563,32493,5.63,11.42,8.51,5.36,278,359,0,0,1027.6,1168.15
2.6,31,65.5,2.27,3.31,37729,52442,3.42,6.03,4.26,5.41,4179,551,20,3,5776.7,1535.37
2.99,1,86.47,3.58,15.83,25086,30469,7.69,12.82,13.29,5.32,1958,465,50,0,2853.3,609.99
2.45,0.25,97.28,2.27,0.74,34128,53140,1.81,1.38,1.42,1.87,1650,420,0,0,3421.8,364.22
2.61,29,69.88,0.6,0.88,0,21352,11.34,21.77,15.95,9.38,468,834,9,0,1415.4,1360.11
2.93,1.12,88.49,5.62,15.16,47828,46116,5.34,4.96,4.47,4.3,5987,549,0,0,2371.5,907.73
3.09,0.31,93.64,0.46,11.4,0,40378,5.14,7.2,4.09,5.29,293,402,0,0,1094.6,487.26
2.95,13.65,85.37,0.22,1.3,85,34929,5.47,7.64,10.47,9.78,145,159,0,0,279.8,786.42
2.95,1.04,97.73,0.76,0.93,7811,45397,5.68,3.42,5.39,6.41,579,123,0,0,776.3,345.89
2.47,3.29,95.37,0.53,1.52,0,22783,7.79,12.83,8.9,5.39,318,710,14,0,1737.3,960.06
2.67,2.83,93.93,2.34,3.34,18148,45828,1.75,2.77,3.4,3.64,1871,557,0,0,674.7,394.63
2.28,0.15,99.1,0.24,0.88,0,24947,5.53,8.35,17.68,3.35,148,306,0,0,3807.6,655.04
2.67,4.66,91.37,3.03,3.06,10507,31510,4.15,8.44,5.11,5.82,530,319,0,0,957.3,415.11
2.63,0.6,96.27,2.89,0.94,27018,47629,1.46,2.07,2.74,3.03,1843,752,0,0,1640.4,314.72
2.58,46.61,52.6,0.27,1.69,0,14579,23.03,36.51,17.41,11.85,99,376,3,13,1564.6,4438.06
2.56,5.22,92,2.35,0.86,14088,40602,3.38,4.14,9.28,2.57,1324,271,0,0,2347.5,796.39
2.56,9.84,89.41,0.24,0.87,31007,23819,10,14.44,9.36,8.98,379,704,15,0,2268.2,827.21
2.42,0.22,91.62,1.04,8.6,0,22806,9.64,18.89,9.9,9.15,1370,467,56,4,3438.1,1337.95
3.14,1.34,94.55,3.56,2.52,18018,57484,2.48,2.29,5.42,3.25,1529,302,0,0,923.4,359.12
3.52,2.66,55.96,16.26,40.05,15464,36383,14.03,9.28,23.35,6.62,5873,140,0,0,9248.8,1666.13
2.51,0.57,97.78,0.6,2.19,18659,30031,5.84,6.26,8.95,4.98,633,202,0,0,3790.6,570.31
2.52,6.99,91.52,0.56,0.97,0,26684,8.87,11.61,7.84,7.28,98,264,6,0,1775,457.28
2.38,22.56,76.34,0.78,0.59,39368,26500,5.9,9.9,11.81,3.45,521,1069,9,0,1875.5,1188.93
2.79,2.66,91.45,2.03,8.13,64044,38802,3.61,7.1,4.19,5.39,3473,2163,11,88,876.2,696.5
3.11,0.39,98.05,0.79,0.78,16849,43218,2.08,2.34,2.4,3.64,203,109,0,0,1989.1,592.91
3.04,10.97,73.14,4.81,22.76,34439,31561,13.84,15.79,8.27,8.66,3986,1245,0,0,2450.1,1773.57
2.5,31.63,59.56,3.75,8.56,13860,32793,4.11,6.62,7.69,5.13,2132,234,11,9,6251.8,1072.7
2.5,20.9,76.03,0.87,3.36,105536,24131,8.37,14.37,9.19,7.82,3546,3497,233,3,2796.3,2457.93
2.1,15.14,83.45,0.67,3.88,11936,26233,5.94,11.5,8.27,4.98,805,1328,26,1,2619.8,2120.5
2.09,0.17,98.88,0.59,2.48,10378,40934,2.4,4.98,5.74,4.36,942,790,0,0,4367.8,460.53
2.54,1.18,96.5,1.09,2.78,30771,36526,3.58,4.62,9.21,6.09,1709,376,0,0,4331.5,446.92
2.9,0.83,96.58,2.37,1.15,12830,62021,1.83,2.32,4.11,3.18,935,123,0,0,720.5,823.71
2.76,5.73,91.43,2.42,1.06,14338,54834,2.21,2.91,5.08,3.03,700,216,0,0,1053.1,860.81
3.31,20.35,57.93,3.53,31.48,72388,36233,12.49,12.12,8.65,8.12,9378,1943,10,1,3288.6,2396.98
2.61,24.88,74,0.7,0.54,54732,25910,9.19,14.19,17,5.3,586,1213,79,12,1739.3,2304.74
2.75,70.08,22.43,2.17,10.58,61010,30529,11.57,12.38,10.72,9.91,12026,2130,6,27,19984.9,2518.73
2.22,5.52,78.97,4.43,30.05,33397,34873,8.82,16.39,17.29,6.16,5610,2385,77,0,25331.5,1323.95
3.17,0.76,80.06,0.42,71.02,48735,20858,13.61,29.93,26.89,9.65,6798,2400,21,5,1747,1474.36
2.52,0.8,96.5,2.2,1,16064,34472,3.08,5.71,8.71,3.93,670,229,19,0,2077.6,529.74
2.55,0.65,97.82,0.48,0.59,0,24929,7.29,9.97,7.01,4.31,200,209,0,0,475.5,652.54
2.34,12.12,84.99,2.44,1.36,11846,37025,3.09,6.51,4.48,3.2,409,341,0,0,1046.9,932.65
2.44,3.72,95.24,0.49,0.79,19833,25372,4.89,9.3,9.72,5.79,190,496,10,0,2254.8,877.07
2.49,1.91,93.71,1.01,7.81,0,34091,7.66,7.48,8.89,5.35,682,315,0,0,2237.7,348.48
2.9,2.37,93.69,3.64,1.25,37835,66930,1.18,2.09,2.95,2.27,2257,904,0,0,1224.3,440.16
2.74,3.23,93.11,3.02,4.01,34986,46057,3.02,3.1,8.88,4.04,2802,598,0,0,2092.8,568.41
2.68,8.4,88.4,1.04,4.55,0,23886,8.22,18.25,9.59,6.81,333,370,0,0,3231.1,758.32
2.49,17.29,81.73,0.64,0.5,0,22276,10.58,18.64,13.79,6.92,136,417,38,0,1953.5,1773.85
2.88,0.65,76.89,2.11,27.05,0,29324,4.11,12.03,15.08,4.33,1254,417,18,0,2860.2,1340.83
2.78,0.97,96.14,2.65,0.86,20267,65994,2.47,2.63,1.85,3.64,1572,278,0,0,3239.4,299.84
2.42,0.1,96.78,1.67,0.73,0,25759,8.56,11.26,10.99,7.06,281,284,0,0,1506.4,740.82
2.45,0.54,94.69,2.13,2.04,31648,25535,11.87,15.96,7.26,7.53,1094,566,115,0,2530.4,1461.96
2.69,0.93,97.69,0.91,1.59,12603,34887,3.96,4.34,10.6,5.28,437,110,0,0,4012.2,56.72
2.7,0.27,97.48,1.53,2.03,11671,110550,2.3,3.34,1.46,3.36,712,432,0,0,739.6,2768.63
2.73,0.33,89.29,4.72,16.9,51874,30739,12.37,12.6,13.79,6.45,5441,675,159,45,4722.7,1210.95
2.79,33.74,65.55,0.39,0.45,0,17254,14.47,30.22,15.64,7.55,214,466,4,0,533,177.25
2.85,4,94.2,1.11,1.79,25039,42044,5.09,4.78,7.57,5.81,2993,360,0,0,1611.4,641.75
3.42,0.49,88.19,11.17,2.01,7882,83975,2.75,1.77,5.78,2.67,1415,102,0,0,621.3,356.43
2.56,5.19,86.08,3.3,12.01,18820,41875,2.99,3.66,7.7,3.76,2708,443,9,0,6512.1,1253.81
2.84,2.34,95.43,0.77,2.35,18159,30896,3.95,6.79,5.32,5.53,314,461,0,0,1445.1,455.18
3.05,7.81,89.39,2.02,1.36,0,19672,5.9,25.93,6.95,8.12,481,458,0,0,1780.8,613.68
2.48,9.18,89.59,0.6,0.68,0,20585,10.61,20.51,10.63,8.5,316,1363,15,0,2032.8,679.37
2.72,5.02,91.71,0.85,6.9,26471,36221,3.97,3.55,7.75,4.15,1900,316,0,0,848.2,419.4
2.5,66.07,31.89,1.23,0.89,11980,35951,7.23,5.47,5.43,5.26,748,225,0,0,7175.4,511.8
2.45,8.05,91.51,0.29,0.79,10922,31726,3.35,3.72,18.74,5.01,82,108,0,0,2401.5,808.01
2.41,0.58,98.5,0.53,1.3,3166,39651,3.74,4.49,7.94,5,978,906,4,0,422.1,486.91
2.37,10.92,53.56,29.13,13.91,723959,33414,10.42,12.66,11.33,6.2,246034,22887,4003,1566,14962.8,1510.49
2.78,4.11,80.28,7.59,25.56,43207,38907,7.21,7.63,5.42,5.35,6877,579,50,0,6041.2,1163.44
2.67,1.18,89.13,8.05,2.76,0,23212,3.83,20.97,2.4,5.52,4552,564,11,3,3343.1,730.86
3.33,2.07,56.77,4.87,67.37,15520,33313,17.31,10.57,14.36,8.61,3726,161,0,0,1728.3,3164.52
2.17,0.81,97.76,1.22,0.77,10132,41040,2.86,3.64,3.84,4.82,693,225,0,0,3665.7,638.11
3.09,22.95,74.55,1.13,3.07,20531,39916,4.41,7.35,7.98,5.37,731,757,114,0,503.3,822.89
2.56,4.29,89.66,0.7,13.69,59479,36211,6.44,7.31,10.96,5.13,3583,1586,29,6,2417.9,1039.91
1.94,4.51,82.8,6.39,14.05,86905,35997,4.76,9.35,5.51,4.81,21990,2893,318,368,10143,1727.17
2.78,0.84,97.32,1.68,1.15,0,64538,1.92,1.5,2.67,2.63,1385,265,0,0,627.4,213.19
2.6,0.3,98.49,0.84,0.48,0,28496,8.9,11.47,19.04,6.33,987,1095,0,0,666.1,1008.22
2.62,0.04,99.5,0.24,0.64,0,34061,2.7,3.58,6.25,2.46,213,156,0,0,1832.3,303.26
