gender,card,type,items,spent
0,2,3,1,68.24
0,2,4,2,228.42
0,2,5,0,0
0,2,1,0,0
0,2,2,0,0
0,2,3,0,0
0,2,4,0,0
0,2,5,0,0
0,2,1,0,0
0,2,2,1,62.92
0,2,3,0,0
0,2,4,1,131.32
0,2,5,2,174.87
0,2,1,1,64.13
0,2,2,0,0
0,2,3,0,0
0,2,4,0,0
0,2,5,3,283.85
0,2,1,1,58.31
0,2,2,4,113.32
0,2,3,0,0
0,2,4,1,120.26
0,2,5,1,99.05
0,2,1,0,0
0,2,2,0,0
0,2,3,0,0
0,2,4,0,0
0,2,5,0,0
0,2,1,1,66.38
0,2,2,8,213.62
0,2,3,0,0
0,2,4,2,392.96
0,2,5,4,330.92
0,2,1,0,0
0,2,2,2,97.45
0,2,3,0,0
0,2,4,4,614.3
0,2,5,0,0
0,2,1,0,0
0,2,2,0,0
0,2,3,1,130.31
0,2,4,1,194.67
0,2,5,3,173.15
0,2,1,1,51.91
0,2,2,3,240.64
0,2,3,0,0
0,2,4,1,187.21
0,2,5,0,0
0,2,1,2,151.49
0,2,2,4,119.16
0,2,3,0,0
0,2,4,2,372.74
0,2,5,3,256.68
0,2,1,4,234.83
0,2,2,9,508.11
0,2,3,0,0
0,2,4,2,270.48
0,2,5,5,427.74
0,2,1,1,88.22
0,2,2,0,0
0,2,3,0,0
0,2,4,2,363.95
0,2,5,0,0
0,2,1,5,353.2
0,2,2,1,35.58
0,2,3,0,0
0,2,4,0,0
0,2,5,2,174.79
0,2,1,3,188.65
0,2,2,7,366.61
0,2,3,0,0
0,2,4,0,0
0,2,5,0,0
0,2,1,2,112.97
0,2,2,2,138.88
0,2,3,0,0
0,2,4,0,0
0,2,5,1,89.66
0,2,1,0,0
0,2,2,2,112.17
0,2,3,0,0
0,2,4,1,124.42
0,2,5,1,79.84
0,2,1,4,265.78
0,2,2,3,123.79
0,2,3,0,0
0,2,4,0,0
0,2,5,1,62.72
0,2,1,1,64.78
0,2,2,0,0
0,2,3,0,0
0,2,4,2,277.17
0,2,5,2,106.52
0,2,1,0,0
0,2,2,4,222.12
0,2,3,0,0
0,2,4,1,117.03
0,2,5,0,0
0,2,1,3,199.09
0,2,2,9,779.57
0,2,3,0,0
0,2,4,2,365.41
0,2,5,2,171.75
0,2,1,1,42.91
0,2,2,0,0
0,2,3,0,0
0,2,4,2,290.71
0,2,5,0,0
1,1,1,1,91.02
1,1,2,7,396.04
1,1,3,0,0
1,1,4,0,0
1,1,5,0,0
1,1,1,1,88.03
1,1,2,0,0
1,1,3,0,0
1,1,4,0,0
1,1,5,0,0
1,1,1,3,170.3
1,1,2,4,247.9
1,1,3,4,231.04
1,1,4,2,225.02
1,1,5,1,66.18
1,1,1,0,0
1,1,2,7,185.58
1,1,3,0,0
1,1,4,3,314.06
1,1,5,1,77.05
1,1,1,0,0
1,1,2,6,336.82
1,1,3,1,124.01
1,1,4,1,158.76
1,1,5,0,0
1,1,1,1,67.55
1,1,2,3,75.5
1,1,3,0,0
1,1,4,0,0
1,1,5,6,382.05
1,1,1,0,0
1,1,2,9,311.28
1,1,3,0,0
1,1,4,1,149.14
1,1,5,1,79.71
1,1,1,2,112.71
1,1,2,2,103.39
1,1,3,0,0
1,1,4,0,0
1,1,5,1,65.8
1,1,1,3,240.81
1,1,2,0,0
1,1,3,0,0
1,1,4,2,216.17
1,1,5,1,60.9
1,1,1,0,0
1,1,2,0,0
1,1,3,4,224.39
1,1,4,0,0
1,1,5,2,186.12
1,1,1,1,70.77
1,1,2,1,60.1
1,1,3,0,0
1,1,4,1,145.37
1,1,5,2,156.99
1,1,1,0,0
1,1,2,0,0
1,1,3,2,147.42
1,1,4,2,350.75
1,1,5,2,154.13
1,1,1,3,226.5
1,1,2,8,713.05
1,1,3,0,0
1,1,4,1,115.4
1,1,5,0,0
1,1,1,2,178.85
1,1,2,9,245.04
1,1,3,1,58.05
1,1,4,0,0
1,1,5,2,184.76
1,1,1,1,63.28
1,1,2,0,0
1,1,3,2,135.5
1,1,4,2,364.45
1,1,5,0,0
1,1,1,3,163.53
1,1,2,2,52.09
1,1,3,0,0
1,1,4,1,163.23
1,1,5,1,60.38
1,1,1,0,0
1,1,2,8,261.37
1,1,3,0,0
1,1,4,2,294.64
1,1,5,3,189.31
1,1,1,0,0
1,1,2,0,0
1,1,3,0,0
1,1,4,0,0
1,1,5,0,0
1,1,1,0,0
1,1,2,2,174.82
1,1,3,5,665.15
1,1,4,0,0
1,1,5,1,103.77
1,1,1,2,141.99
1,1,2,0,0
1,1,3,1,148.26
1,1,4,0,0
1,1,5,0,0
1,1,1,4,268.31
1,1,2,4,298.81
1,1,3,0,0
1,1,4,4,564.77
1,1,5,6,509.09
1,1,1,0,0
1,1,2,0,0
1,1,3,1,152.57
1,1,4,1,156.67
1,1,5,0,0
1,1,1,0,0
1,1,2,2,84.23
1,1,3,0,0
1,1,4,1,189.88
1,1,5,1,88.83
1,1,1,0,0
1,1,2,5,170.39
1,1,3,0,0
1,1,4,0,0
1,1,5,0,0
0,2,1,2,135.67
0,2,2,2,111.22
0,2,3,0,0
0,2,4,5,919.85
0,2,5,1,54.01
0,2,1,2,129.61
0,2,2,4,310.13
0,2,3,1,100.44
0,2,4,0,0
0,2,5,2,194.42
0,2,1,0,0
0,2,2,6,264.67
0,2,3,0,0
0,2,4,4,565.84
0,2,5,0,0
0,2,1,2,156.89
0,2,2,2,67.84
0,2,3,0,0
0,2,4,0,0
0,2,5,3,257.33
0,2,1,0,0
0,2,2,5,374.39
0,2,3,1,103.81
0,2,4,1,112.8
0,2,5,1,79.06
0,2,1,2,163.82
0,2,2,7,501.63
0,2,3,0,0
0,2,4,1,200.79
0,2,5,3,191.01
0,2,1,3,167.98
0,2,2,10,811.49
0,2,3,2,292.24
0,2,4,1,192.06
0,2,5,0,0
0,2,1,1,86.23
0,2,2,9,704.75
0,2,3,0,0
0,2,4,0,0
0,2,5,0,0
0,2,1,3,223.18
0,2,2,0,0
0,2,3,3,369.31
0,2,4,2,321.56
0,2,5,0,0
0,2,1,1,80.83
0,2,2,2,90.79
0,2,3,0,0
0,2,4,1,180.51
0,2,5,2,166.2
0,2,1,1,63.88
0,2,2,6,373.47
0,2,3,1,109.27
0,2,4,3,377.75
0,2,5,0,0
0,2,1,0,0
0,2,2,3,194.31
0,2,3,2,260.29
0,2,4,3,461.87
0,2,5,5,296.58
0,2,1,3,173.16
0,2,2,4,257.85
0,2,3,2,293.25
0,2,4,2,346.97
0,2,5,5,500.41
0,2,1,1,44.27
0,2,2,11,570.58
0,2,3,4,349.22
0,2,4,3,413.41
0,2,5,6,325.93
0,2,1,1,73.65
0,2,2,1,68.91
0,2,3,2,217.17
0,2,4,3,561.04
0,2,5,0,0
0,2,1,1,78.33
0,2,2,1,31.88
0,2,3,1,140.91
0,2,4,1,193.01
0,2,5,3,204.07
0,2,1,0,0
0,2,2,7,594.35
0,2,3,0,0
0,2,4,0,0
0,2,5,5,392.73
0,2,1,0,0
0,2,2,4,286.78
0,2,3,0,0
0,2,4,2,258.46
0,2,5,0,0
0,2,1,1,65.53
0,2,2,2,157.38
0,2,3,2,188.97
0,2,4,0,0
0,2,5,1,89.86
0,2,1,2,127.59
0,2,2,4,269.13
0,2,3,1,104.88
0,2,4,0,0
0,2,5,1,67.77
0,2,1,1,56.98
0,2,2,7,428.5
0,2,3,1,61.95
0,2,4,0,0
0,2,5,6,407.77
0,2,1,0,0
0,2,2,3,99.11
0,2,3,0,0
0,2,4,0,0
0,2,5,6,595.47
0,2,1,1,65.44
0,2,2,9,571.24
0,2,3,0,0
0,2,4,0,0
0,2,5,2,132.56
0,2,1,5,269.47
0,2,2,6,508.21
0,2,3,3,422.49
0,2,4,2,403.69
0,2,5,0,0
0,4,1,3,208.76
0,4,2,6,184.98
0,4,3,2,272.02
0,4,4,0,0
0,4,5,4,261.32
0,4,1,3,147.71
0,4,2,1,47.16
0,4,3,1,62.6
0,4,4,3,389.25
0,4,5,6,308.36
0,4,1,4,332.72
0,4,2,11,785.21
0,4,3,1,68.15
0,4,4,0,0
0,4,5,4,280.22
0,4,1,2,174.39
0,4,2,1,56.42
0,4,3,1,108.55
0,4,4,0,0
0,4,5,1,68.43
0,4,1,5,293.69
0,4,2,0,0
0,4,3,2,288.75
0,4,4,0,0
0,4,5,0,0
0,4,1,2,128.62
0,4,2,7,594.46
0,4,3,0,0
0,4,4,2,375.18
0,4,5,6,555.1
0,4,1,2,129.85
0,4,2,0,0
0,4,3,2,184.46
0,4,4,2,383.04
0,4,5,4,314.71
0,4,1,2,162.3
0,4,2,4,129.63
0,4,3,1,97.16
0,4,4,0,0
0,4,5,0,0
0,4,1,2,137.11
0,4,2,3,98.76
0,4,3,0,0
0,4,4,1,186.14
0,4,5,3,170.19
0,4,1,2,156.54
0,4,2,7,206.41
0,4,3,0,0
0,4,4,2,344.92
0,4,5,1,89.3
0,4,1,1,54.95
0,4,2,6,480.2
0,4,3,2,205.06
0,4,4,0,0
0,4,5,3,261.32
0,4,1,2,155.47
0,4,2,0,0
0,4,3,1,81.64
0,4,4,1,173.66
0,4,5,3,170.17
0,4,1,1,92.97
0,4,2,6,208.01
0,4,3,0,0
0,4,4,3,535.87
0,4,5,1,84.68
0,4,1,5,399.1
0,4,2,4,215.69
0,4,3,2,204.89
0,4,4,0,0
0,4,5,0,0
0,4,1,2,155.07
0,4,2,8,378.85
0,4,3,0,0
0,4,4,1,149.9
0,4,5,1,98.38
0,4,1,1,74.04
0,4,2,0,0
0,4,3,1,93.58
0,4,4,4,451.29
0,4,5,0,0
0,4,1,3,252.47
0,4,2,5,148.66
0,4,3,3,203.93
0,4,4,2,379.72
0,4,5,4,364.86
0,4,1,3,146.2
0,4,2,6,361.94
0,4,3,1,91.53
0,4,4,2,295.56
0,4,5,1,69.59
0,4,1,5,359.63
0,4,2,2,152.38
0,4,3,3,299.46
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,4,321.16
0,4,3,5,439.28
0,4,4,0,0
0,4,5,4,248.56
0,4,1,1,84.2
0,4,2,5,167.79
0,4,3,1,84.03
0,4,4,2,277.7
0,4,5,2,112.6
0,4,1,0,0
0,4,2,6,181.11
0,4,3,0,0
0,4,4,4,697.12
0,4,5,1,80.67
0,4,1,3,260.35
0,4,2,6,417.9
0,4,3,2,276.81
0,4,4,2,362.25
0,4,5,5,356.5
0,4,1,1,51.82
0,4,2,1,64.93
0,4,3,5,643.34
0,4,4,2,239.05
0,4,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,1,101.57
1,2,4,2,254.46
1,2,5,3,185.33
1,2,1,0,0
1,2,2,1,80.62
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,2,132.21
1,2,2,0,0
1,2,3,3,379.53
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,4,186.7
1,2,3,0,0
1,2,4,0,0
1,2,5,1,92.32
1,2,1,3,211.19
1,2,2,1,42.51
1,2,3,1,65.09
1,2,4,1,184.34
1,2,5,0,0
1,2,1,2,119.27
1,2,2,2,101.94
1,2,3,0,0
1,2,4,1,107.18
1,2,5,0,0
1,2,1,4,391.9
1,2,2,0,0
1,2,3,3,438.68
1,2,4,1,197.24
1,2,5,1,95
1,2,1,1,86.81
1,2,2,2,66.3
1,2,3,2,297.8
1,2,4,0,0
1,2,5,0,0
1,2,1,4,284.28
1,2,2,0,0
1,2,3,0,0
1,2,4,1,150.13
1,2,5,0,0
1,2,1,1,83.07
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,3,173.13
1,2,2,5,217.24
1,2,3,2,263.08
1,2,4,1,111.45
1,2,5,0,0
1,2,1,4,300.74
1,2,2,0,0
1,2,3,3,191.19
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,1,76.39
1,2,3,3,201.79
1,2,4,0,0
1,2,5,3,263.68
1,2,1,0,0
1,2,2,0,0
1,2,3,2,277.34
1,2,4,0,0
1,2,5,0,0
1,2,1,1,84.91
1,2,2,10,358.44
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,5,399.01
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,1,61.4
1,2,2,2,144.51
1,2,3,2,251.88
1,2,4,1,173.29
1,2,5,0,0
1,2,1,1,61.23
1,2,2,0,0
1,2,3,0,0
1,2,4,1,182.2
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,5,418.18
1,2,4,0,0
1,2,5,1,93.54
1,2,1,1,66.03
1,2,2,0,0
1,2,3,2,288.22
1,2,4,0,0
1,2,5,0,0
1,2,1,1,76.36
1,2,2,9,594.56
1,2,3,1,60.45
1,2,4,0,0
1,2,5,3,207.71
1,2,1,0,0
1,2,2,0,0
1,2,3,3,175.13
1,2,4,0,0
1,2,5,0,0
1,2,1,1,68
1,2,2,1,22.87
1,2,3,3,302.03
1,2,4,3,607.93
1,2,5,0,0
1,2,1,3,182.87
1,2,2,1,42.38
1,2,3,3,431.07
1,2,4,0,0
1,2,5,1,77.65
0,1,1,1,58.91
0,1,2,0,0
0,1,3,1,74.55
0,1,4,2,305.3
0,1,5,1,75.47
0,1,1,3,204.72
0,1,2,1,68.77
0,1,3,2,280.57
0,1,4,2,308.58
0,1,5,0,0
0,1,1,0,0
0,1,2,1,26.05
0,1,3,2,130.87
0,1,4,0,0
0,1,5,3,255.03
0,1,1,4,334.85
0,1,2,0,0
0,1,3,0,0
0,1,4,1,146.92
0,1,5,1,77.73
0,1,1,0,0
0,1,2,1,73.24
0,1,3,0,0
0,1,4,0,0
0,1,5,4,290.5
0,1,1,0,0
0,1,2,0,0
0,1,3,2,145.31
0,1,4,1,122.52
0,1,5,0,0
0,1,1,0,0
0,1,2,0,0
0,1,3,2,135.6
0,1,4,0,0
0,1,5,4,335.74
0,1,1,0,0
0,1,2,1,41.18
0,1,3,1,120.41
0,1,4,3,478.56
0,1,5,4,291.5
0,1,1,0,0
0,1,2,3,207.9
0,1,3,2,171.57
0,1,4,2,212.41
0,1,5,1,91.77
0,1,1,1,62.69
0,1,2,9,220.59
0,1,3,0,0
0,1,4,4,672.52
0,1,5,0,0
0,1,1,0,0
0,1,2,0,0
0,1,3,5,304.07
0,1,4,1,171.35
0,1,5,0,0
0,1,1,0,0
0,1,2,1,38.87
0,1,3,0,0
0,1,4,2,360
0,1,5,0,0
0,1,1,0,0
0,1,2,2,143.35
0,1,3,0,0
0,1,4,2,240.49
0,1,5,3,263.9
0,1,1,3,269.75
0,1,2,5,318.34
0,1,3,0,0
0,1,4,2,299.03
0,1,5,1,72.02
0,1,1,1,68.52
0,1,2,1,32.72
0,1,3,1,76.58
0,1,4,0,0
0,1,5,3,292.75
0,1,1,1,84.33
0,1,2,0,0
0,1,3,2,257.57
0,1,4,1,155.57
0,1,5,0,0
0,1,1,0,0
0,1,2,2,161.86
0,1,3,0,0
0,1,4,2,291.42
0,1,5,0,0
0,1,1,0,0
0,1,2,0,0
0,1,3,1,57.29
0,1,4,1,202.5
0,1,5,0,0
0,1,1,0,0
0,1,2,0,0
0,1,3,0,0
0,1,4,0,0
0,1,5,0,0
0,1,1,0,0
0,1,2,0,0
0,1,3,0,0
0,1,4,0,0
0,1,5,3,230.22
0,1,1,0,0
0,1,2,0,0
0,1,3,1,65.07
0,1,4,3,445.76
0,1,5,0,0
0,1,1,0,0
0,1,2,0,0
0,1,3,1,87.34
0,1,4,0,0
0,1,5,0,0
0,1,1,1,82.68
0,1,2,0,0
0,1,3,1,144.22
0,1,4,2,242.46
0,1,5,0,0
0,1,1,4,346.75
0,1,2,0,0
0,1,3,1,124.96
0,1,4,0,0
0,1,5,1,62.73
0,2,1,2,97.92
0,2,2,4,273.76
0,2,3,2,178.77
0,2,4,3,497.53
0,2,5,6,592.42
0,2,1,1,79.64
0,2,2,10,877.61
0,2,3,0,0
0,2,4,1,195.27
0,2,5,2,163.91
0,2,1,1,72.06
0,2,2,8,433.3
0,2,3,6,534.28
0,2,4,4,665.03
0,2,5,3,275.35
0,2,1,3,213.58
0,2,2,6,556.55
0,2,3,2,251.7
0,2,4,3,423.49
0,2,5,5,495.99
0,2,1,5,419.44
0,2,2,9,644.26
0,2,3,3,437.43
0,2,4,4,469.81
0,2,5,7,537.71
0,2,1,3,210.17
0,2,2,3,144.63
0,2,3,2,230.32
0,2,4,1,117.38
0,2,5,3,229.4
0,2,1,4,192.55
0,2,2,9,851.32
0,2,3,2,253.45
0,2,4,2,378.43
0,2,5,5,415.09
0,2,1,3,136.05
0,2,2,5,238.37
0,2,3,1,85.7
0,2,4,1,100.82
0,2,5,5,472.78
0,2,1,2,120.84
0,2,2,10,511.32
0,2,3,3,234.67
0,2,4,2,397.32
0,2,5,1,91.89
0,2,1,3,216.85
0,2,2,9,309.59
0,2,3,0,0
0,2,4,3,328.74
0,2,5,5,422.98
0,2,1,5,239.56
0,2,2,10,887.03
0,2,3,3,250.73
0,2,4,2,400.81
0,2,5,3,255.91
0,2,1,3,183.82
0,2,2,4,230.28
0,2,3,2,223.74
0,2,4,0,0
0,2,5,1,85.36
0,2,1,4,326.49
0,2,2,9,388.53
0,2,3,2,107.36
0,2,4,4,635.12
0,2,5,4,376.29
0,2,1,2,128.35
0,2,2,10,430.79
0,2,3,0,0
0,2,4,1,197.67
0,2,5,4,340.57
0,2,1,3,215.03
0,2,2,9,818.62
0,2,3,1,115.77
0,2,4,3,362.45
0,2,5,4,249.76
0,2,1,6,498.14
0,2,2,9,563.46
0,2,3,1,122.16
0,2,4,3,528.14
0,2,5,7,650.9
0,2,1,5,301.01
0,2,2,5,218.52
0,2,3,2,290.19
0,2,4,2,357.85
0,2,5,6,387.03
0,2,1,1,51.07
0,2,2,4,211.55
0,2,3,2,139.6
0,2,4,2,247.07
0,2,5,4,220.87
0,2,1,4,278.27
0,2,2,7,367.05
0,2,3,3,410.95
0,2,4,4,634.27
0,2,5,6,405.57
0,2,1,0,0
0,2,2,9,369.81
0,2,3,0,0
0,2,4,0,0
0,2,5,6,582.58
0,2,1,1,76.05
0,2,2,6,362.92
0,2,3,1,59.73
0,2,4,3,429.39
0,2,5,6,332.48
0,2,1,2,156.7
0,2,2,2,109.14
0,2,3,0,0
0,2,4,0,0
0,2,5,4,246.91
0,2,1,3,185.49
0,2,2,10,751.13
0,2,3,1,119.46
0,2,4,2,234.45
0,2,5,3,295.8
0,2,1,2,108.1
0,2,2,10,826.57
0,2,3,1,137.74
0,2,4,2,358.72
0,2,5,7,407.15
1,1,1,5,423.58
1,1,2,3,242.3
1,1,3,2,180.87
1,1,4,3,605.15
1,1,5,2,189.26
1,1,1,5,499.32
1,1,2,9,539.57
1,1,3,1,85.7
1,1,4,2,388.35
1,1,5,1,106.45
1,1,1,1,124.78
1,1,2,8,447.49
1,1,3,5,735.72
1,1,4,2,276.4
1,1,5,6,661.52
1,1,1,5,345.4
1,1,2,7,513.21
1,1,3,1,110.89
1,1,4,0,0
1,1,5,2,168.86
1,1,1,2,209.21
1,1,2,5,256.04
1,1,3,3,238.01
1,1,4,2,215.89
1,1,5,2,183.87
1,1,1,2,155.4
1,1,2,10,831.13
1,1,3,1,136.92
1,1,4,2,245.41
1,1,5,5,334.06
1,1,1,5,560.67
1,1,2,3,263.77
1,1,3,0,0
1,1,4,3,331.76
1,1,5,1,132.85
1,1,1,1,60.53
1,1,2,3,98.68
1,1,3,3,341.26
1,1,4,4,672.37
1,1,5,5,468.44
1,1,1,5,542.38
1,1,2,1,53.12
1,1,3,5,426.68
1,1,4,3,592.39
1,1,5,4,373.4
1,1,1,1,108.31
1,1,2,10,312.52
1,1,3,5,574.39
1,1,4,0,0
1,1,5,2,180.38
1,1,1,1,86.11
1,1,2,6,281.36
1,1,3,3,455.46
1,1,4,0,0
1,1,5,6,481.02
1,1,1,4,380.29
1,1,2,6,478.2
1,1,3,1,117.9
1,1,4,0,0
1,1,5,4,278.55
1,1,1,2,233.59
1,1,2,9,687.96
1,1,3,1,163.33
1,1,4,2,249.6
1,1,5,3,204.83
1,1,1,3,269.76
1,1,2,5,332.48
1,1,3,3,196.73
1,1,4,1,143.8
1,1,5,1,90.52
1,1,1,3,326.55
1,1,2,5,424.61
1,1,3,0,0
1,1,4,3,310.02
1,1,5,3,260.89
1,1,1,4,397.59
1,1,2,3,240.75
1,1,3,2,329.17
1,1,4,2,279.53
1,1,5,0,0
1,1,1,3,319.12
1,1,2,3,113.17
1,1,3,0,0
1,1,4,1,209.77
1,1,5,4,409.3
1,1,1,5,495.13
1,1,2,9,488.31
1,1,3,4,430.67
1,1,4,1,159.48
1,1,5,5,479.83
1,1,1,5,570.77
1,1,2,7,495.87
1,1,3,3,446.5
1,1,4,2,227.2
1,1,5,5,455.29
1,1,1,1,85.94
1,1,2,3,131.32
1,1,3,1,62.05
1,1,4,2,374.16
1,1,5,2,189.62
1,1,1,1,101.85
1,1,2,5,320.62
1,1,3,5,642.16
1,1,4,0,0
1,1,5,3,217.7
1,1,1,5,468.55
1,1,2,7,276.77
1,1,3,0,0
1,1,4,4,557.7
1,1,5,7,660.36
1,1,1,5,592.94
1,1,2,7,603.16
1,1,3,4,520.23
1,1,4,0,0
1,1,5,4,331.14
1,1,1,4,342.8
1,1,2,9,258.75
1,1,3,4,548.5
1,1,4,1,177.06
1,1,5,1,59.76
0,4,1,5,288.82
0,4,2,1,67.25
0,4,3,0,0
0,4,4,1,126.93
0,4,5,0,0
0,4,1,2,170.11
0,4,2,0,0
0,4,3,2,296.74
0,4,4,3,375.66
0,4,5,0,0
0,4,1,1,81.65
0,4,2,0,0
0,4,3,1,75.45
0,4,4,2,286.87
0,4,5,0,0
0,4,1,1,72.01
0,4,2,0,0
0,4,3,4,584.91
0,4,4,3,587.52
0,4,5,0,0
0,4,1,0,0
0,4,2,1,64.6
0,4,3,1,108
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,1,52.98
0,4,3,2,284.99
0,4,4,5,606.45
0,4,5,0,0
0,4,1,5,380.11
0,4,2,0,0
0,4,3,1,84.33
0,4,4,4,741.42
0,4,5,6,532.46
0,4,1,0,0
0,4,2,0,0
0,4,3,1,147.53
0,4,4,4,573.34
0,4,5,2,144.11
0,4,1,3,250.48
0,4,2,4,187.8
0,4,3,4,385.08
0,4,4,1,139.66
0,4,5,3,204.75
0,4,1,0,0
0,4,2,0,0
0,4,3,2,239.99
0,4,4,3,349.02
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,3,480.84
0,4,5,0,0
0,4,1,3,234
0,4,2,0,0
0,4,3,1,91.5
0,4,4,1,188.83
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,1,152.68
0,4,4,3,421.22
0,4,5,1,96.08
0,4,1,0,0
0,4,2,1,36.79
0,4,3,1,82.64
0,4,4,1,140.26
0,4,5,6,368.32
0,4,1,5,431.89
0,4,2,3,206.49
0,4,3,0,0
0,4,4,4,767.17
0,4,5,0,0
0,4,1,4,268.94
0,4,2,5,381.63
0,4,3,2,241.66
0,4,4,4,598.64
0,4,5,0,0
0,4,1,4,221.42
0,4,2,1,70.66
0,4,3,1,137.8
0,4,4,0,0
0,4,5,5,330.94
0,4,1,0,0
0,4,2,0,0
0,4,3,1,140.86
0,4,4,1,172.2
0,4,5,0,0
0,4,1,5,303.67
0,4,2,0,0
0,4,3,0,0
0,4,4,1,196.79
0,4,5,7,636.69
0,4,1,0,0
0,4,2,1,55.84
0,4,3,1,54.48
0,4,4,1,156.51
0,4,5,1,77.28
0,4,1,1,99.02
0,4,2,4,134.55
0,4,3,2,221.72
0,4,4,0,0
0,4,5,5,275.2
0,4,1,0,0
0,4,2,1,47.16
0,4,3,0,0
0,4,4,0,0
0,4,5,2,151.89
0,4,1,5,279.47
0,4,2,6,378.51
0,4,3,1,113.01
0,4,4,1,162.58
0,4,5,4,397.62
0,4,1,3,210.46
0,4,2,0,0
0,4,3,2,176.75
0,4,4,3,330.29
0,4,5,6,584.11
0,4,1,0,0
0,4,2,8,403.42
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,6,456.78
0,4,3,0,0
0,4,4,1,115.52
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,2,184.54
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,1,56.17
0,4,2,1,38.83
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,3,149.36
0,4,3,0,0
0,4,4,0,0
0,4,5,2,150.14
0,4,1,0,0
0,4,2,2,116.44
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,1,60.77
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,1,46.77
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,4,145.08
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,2,47.09
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,3,106
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,3,364.99
0,4,5,5,483.7
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,2,95.62
0,4,2,2,112.26
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,1,33.13
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,9,697.66
0,4,3,0,0
0,4,4,0,0
0,4,5,1,95.89
0,4,1,0,0
0,4,2,1,37.75
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,6,407.11
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,0,0
0,4,3,0,0
0,4,4,0,0
0,4,5,0,0
0,4,1,0,0
0,4,2,4,228.66
0,4,3,0,0
0,4,4,0,0
0,4,5,1,61.14
0,4,1,0,0
0,4,2,2,164.31
0,4,3,0,0
0,4,4,0,0
0,4,5,2,141.84
1,5,1,5,316.1
1,5,2,9,434.11
1,5,3,1,57.29
1,5,4,0,0
1,5,5,1,69.24
1,5,1,2,162.68
1,5,2,5,369.88
1,5,3,1,146.61
1,5,4,5,875.22
1,5,5,3,190.99
1,5,1,4,266.85
1,5,2,6,275.03
1,5,3,2,147.71
1,5,4,0,0
1,5,5,4,242.31
1,5,1,1,81.08
1,5,2,10,808.59
1,5,3,0,0
1,5,4,2,220.31
1,5,5,4,279.66
1,5,1,2,103.68
1,5,2,4,135.13
1,5,3,1,90.88
1,5,4,5,977.84
1,5,5,2,164.52
1,5,1,0,0
1,5,2,2,132.76
1,5,3,2,298.77
1,5,4,2,354.78
1,5,5,6,604.95
1,5,1,1,74.32
1,5,2,9,539.51
1,5,3,0,0
1,5,4,1,152.24
1,5,5,5,473.82
1,5,1,1,63.53
1,5,2,5,184.47
1,5,3,2,186.96
1,5,4,2,279.24
1,5,5,3,174.86
1,5,1,1,87.27
1,5,2,1,66.37
1,5,3,0,0
1,5,4,0,0
1,5,5,6,543.46
1,5,1,2,138.6
1,5,2,9,475.83
1,5,3,1,122.67
1,5,4,1,151.96
1,5,5,4,265.62
1,5,1,2,140.29
1,5,2,8,251.32
